Time,V1,V2,V4,V11,Amount
685.0,-1.16983031134796,1.56749531197338,-0.418430958528758,-0.6675576746326,8.91
1895.0,-4.1213885231129,3.46151550253359,-2.45153918013975,2.32170217854023,1.46
2576.0,-0.489318574201298,0.948804680480723,-0.210958728746987,1.12265277782922,19.99
1447.0,-1.92368144715057,1.20177199452236,3.17423061888527,-1.17666127737441,513.72
2295.0,-1.2972828041835,0.944611313331503,3.47608117948615,-0.920258063409882,151.67
10166.0,-2.45612469159002,1.80724580431166,0.401931281403451,0.130192147562326,50.0
5816.0,-1.94025056136675,-0.561826626439858,-2.63095891493575,1.9812285148438,28.0
11059.0,1.18925417363361,-0.0506526016568912,0.257870595260962,2.5067909545281,15.95
11551.0,1.22075832278984,-0.221751543219055,0.528814538020857,0.163165515686883,5.03
8029.0,-1.60269758249635,-0.745577409149232,-2.12706573306433,-0.0007897542993116,35.0
369.0,1.24060011229358,0.747735015779921,1.30147536316146,0.227746612970307,1.0
10228.0,1.32731445778482,-0.491471590361515,-0.621342981776065,1.96596505143609,6.51
2836.0,-1.12978924893782,0.729793511880166,1.22944282814591,0.30669763941312,44.99
10818.0,-0.905440435332289,0.150428251831231,0.0233195388726099,0.944027788487987,1.98
7651.0,0.306825197660883,0.052301433336239,-0.337060136369963,-0.433911686227499,33.0
14654.0,0.631253887090422,-0.520331415463109,1.83248121793122,0.624849051362116,299.0
4111.0,-1.31388717397484,0.331859218374971,-0.82364407269857,0.571211261381413,6.99
10142.0,1.2311177255787,-0.0206102687271858,0.101618323080857,0.844986303050999,8.24
10938.0,0.89028545812259,-0.412190369620616,1.92686732210188,1.49000813025583,80.17
12248.0,1.24310228121481,-0.105205918396749,0.479604586871737,0.381795704718868,4.9
3754.0,1.45113827048609,-0.60156445110222,-1.63726928890854,1.0091507565471,16.19
11781.0,-2.46012588768332,-2.01453433958129,-0.17053774312795,0.696826474653226,12.34
3760.0,1.35149784331561,-0.52123342595325,-0.490317954425496,0.677870590297442,16.0
4571.0,0.925393361318643,-0.0829302693395458,1.70104788933222,0.406064309030003,133.73
4329.0,0.791920002114605,-0.512653085050894,0.59422956306077,-0.142305875320973,292.19
5673.0,1.06540904144918,-0.0350635389624572,1.65337080976192,1.69933635719273,15.0
1841.0,1.16113244501227,-0.089791190812773,0.832061724624171,0.999128539741112,9.99
3562.0,1.2473955496737,0.291976876900321,0.832161916993434,-0.936702792831559,14.99
11780.0,-1.35280569057667,0.450696823673946,-2.17666795003728,1.97657479696096,160.12
14095.0,1.17863287131236,-0.561631996948667,-0.123196702693877,-0.105695305444051,7.54
3754.0,1.37482045914298,-0.358654905899064,-0.450366369151149,0.805470813871009,27.1
642.0,-3.05552900421732,-0.557339751544096,3.28965569641116,1.1737245969479,75.93
2497.0,-4.3442341881649,4.26851125460707,0.272535873484144,-0.374267275265382,1.0
4141.0,1.04323639578576,0.223450674399323,1.70743162475829,0.852240241958295,61.35
1660.0,1.24870452642352,-0.878159945176585,-0.79194775620054,1.08718857214791,69.0
8976.0,1.2159388736339,0.392708903073482,0.850632703277615,1.04158601519061,1.79
3763.0,1.32219267387153,-0.338445202585796,-0.640536864984815,2.88001303397198,10.19
13208.0,1.15193222517363,-0.784666394691919,-0.403234945313516,2.43524038686654,74.43
956.0,1.15555123370134,-1.10126751899937,-0.778856463994039,0.156744143658935,136.3
11014.0,-4.19538176549877,-2.07957184639945,0.024204623915589,3.13608876713422,11.49
6932.0,-1.31032725171258,1.26783610888886,-0.372389729590575,1.4315680193377,42.99
993.0,-0.466889397019551,0.71935177717379,-0.884826554854615,-0.315500643334781,1.98
11074.0,-0.909413314766568,0.953694243976052,-0.810021316448848,-0.259785707093065,15.95
3609.0,-0.395749021326322,1.00824777286775,0.526221343431864,2.55341140738707,3.55
282.0,-0.669415282482136,-0.169043614878115,0.37052463707672,-1.77873843654408,11.64
14293.0,-0.346350985871611,1.23931948740595,0.266770311398846,0.755548648225823,10.99
1757.0,-0.640105643820248,-0.0141248320989933,-1.86621974035876,1.04741336625998,70.85
11083.0,1.19125155827689,-0.0689717008094538,0.422562683176461,0.839739605770643,9.8
7019.0,-0.289396747010093,1.03810841546679,2.95917406834634,2.60322011633607,88.83
8808.0,-4.61721720415581,1.69569365346656,4.32819855298178,4.80232276125089,1.1
2928.0,0.864198182054364,0.105938857576565,2.38911244946618,1.77819609229129,41.0
6005.0,1.5240468501843,-0.917094480129209,-1.41955347857863,1.223118953695,34.47
369.0,1.25572940817485,0.297650061970427,0.699902086074476,-0.202845456930275,1.98
2868.0,-2.84882825644711,2.1808511122266,0.0316006367740252,-0.123382057612088,5.3
273.0,-0.792970439917819,0.273688002643679,1.21349505112528,-0.485772083429305,6.51
7688.0,1.34108282814509,0.672569856606282,1.10286112158833,0.0210115911069842,1.0
12366.0,0.8601850245637,-0.146159681513657,2.66344035798641,1.09356856646169,152.72
421.0,-1.39777562374894,0.004572569302152,0.648278911369353,-0.678178024670437,12.41
13173.0,1.27014888384233,-0.0688336432685858,0.0060087354600434,1.51547282594973,10.07
1433.0,0.931754747381863,-0.215061049108612,1.27894939548875,1.15322653872905,121.49
410.0,-1.08613338221984,-0.704547684480861,-0.885715003172822,1.23745212113615,39.77
5883.0,-0.854850267130061,0.774481013978819,1.09630292997499,2.02859464764371,14.95
114.0,-0.284446201887147,1.0690989466605,-0.129010287466975,-1.04903082563504,4.49
10734.0,-1.15355279755832,1.09635918614786,2.5169239171312,3.37428989033018,6.05
2936.0,1.21808941198316,-0.138279617964657,-0.983418950017818,1.86872418495765,1.0
1333.0,1.14562772729798,1.18933701364616,1.53233001656293,2.88556954387499,1.79
3739.0,1.29328372014973,-0.862409397303341,-1.57089563408508,1.01032142765846,97.9
3646.0,1.23124311598211,0.100552279684037,1.0976376750181,0.10522159765248,4.98
11688.0,1.25983006126731,0.422500269388614,0.902885543659255,0.773037566944927,1.29
7786.0,-0.0497771472211027,0.87616089556268,1.05190670957959,-0.194755078154026,15.16
4846.0,1.09996143883301,0.354006517799563,2.44617484883015,0.90108884401103,37.2
4250.0,1.01598189195703,0.254365413366721,1.49460356655919,1.58631682783907,1.0
4844.0,0.0340826496033566,1.12618457985035,0.537446891380861,1.06365745980016,1.98
6497.0,-0.468011526886865,0.70873742895014,1.1626540189276,-0.493520112828598,15.0
12393.0,-7.3013973169528,-1.33241684694361,0.0663773711520929,-0.0533111838704048,49.2
8709.0,-0.811185118931783,-0.206760244243221,-1.52446419209292,2.54429436959557,34.9
6263.0,1.36422706476611,-0.728131901623135,-0.789338256630158,1.24665125686032,39.0
2790.0,-0.458553199159922,0.625348776217845,-2.15284134094051,1.77634754494749,1.0
11667.0,0.541959485569605,-0.93343556997162,1.24209126376768,2.13643113778043,330.75
10941.0,1.29114323721619,-0.124783492975588,-0.0603823220873576,1.16947568854767,12.95
1696.0,-2.78807832989786,-0.452300222485975,0.904329860186878,-0.573436525239461,120.97
3623.0,-0.368638672659762,0.947432342059421,0.932092009090885,2.09904331850535,6.87
4922.0,-1.38822968027493,1.75472862737542,1.55659239288178,0.150045684465564,6.35
11045.0,1.18940573891323,-0.0356788279755992,0.255862130581595,2.54203915177845,15.95
3367.0,-0.891526959871876,-0.606563843087418,-2.80906255435334,-0.244295176737556,144.25
2787.0,-0.578050485831496,0.839131805663719,-2.0837725245242,-0.440576810920223,1.0
6520.0,-0.44284778332281,1.47872334960812,2.97348241425728,0.647222451582845,2.85
13642.0,1.22017014163291,-0.0361261619210777,0.121446154847312,2.06743910701815,18.11
7595.0,1.17881182114816,0.262459118655401,1.38922156794995,0.162193788322665,36.0
1402.0,1.13354699807996,-0.76008490376445,-1.40909884488632,1.12700735688123,37.1
2785.0,-0.605750293696188,0.329703907620823,2.42911248439532,-0.688721218681323,124.88
14449.0,-0.741563607346409,0.469880334057149,0.548732346382731,2.52855861317523,39.0
13149.0,1.14609455133617,-0.139903009094434,0.192722910155521,0.801827384349375,62.48
9250.0,0.485704418792747,-1.54573988668588,-0.697429465629233,0.942041630485526,430.28
8098.0,1.39922117245626,-1.01088473804937,-0.868824927364135,0.485907561227428,71.6
52.0,-3.00523672241459,2.60013820219461,-2.41847295513682,2.57250018194268,1.46
2874.0,-0.911267222399267,1.45817752718244,1.66026047771579,-0.418209038659996,68.74
496.0,-0.606284096155304,-0.0901118014829273,0.352728129458825,0.743763823587082,29.0
9028.0,-5.31132508236648,0.226306490034411,0.897146802522598,0.858540829192858,9.83
10820.0,-1.11464441696711,0.337142598090784,2.14466690801262,-0.202300415262296,0.0
11072.0,1.22673676239854,-0.0598828761927809,0.132340363833273,2.04309075387291,15.95
11004.0,1.26148625743248,-0.0883091101098674,0.0194169682726895,1.56173605756018,15.95
2229.0,-0.398550341621594,2.44526669729886,1.41008098210626,2.51761778018232,0.89
1026.0,-1.17208682489599,0.419779343034459,-0.362721542994496,0.175735863609314,10.82
6743.0,-0.860941960276025,1.57992905694192,0.914912587404703,0.921707985932688,16.89
1266.0,-0.834421053964002,1.59410336014418,1.4303394965728,-0.360454145705702,73.66
6982.0,1.08920512319588,-0.218264395186058,1.17478002950539,0.348622212582567,31.81
1500.0,-1.4855058231603,1.34571449300601,-0.790652742071254,0.981703915588856,5.0
310.0,-1.01328699662916,0.512380148221401,0.408468269981739,-1.04992305058353,22.09
12182.0,-0.187467992562576,0.893038713705801,1.87002955798549,-0.0763064321758883,0.0
4280.0,0.835007918918974,-0.447309789111427,1.50469303505881,1.24266982114963,51.48
9224.0,-0.839492665878618,1.03486598294143,1.6561259763269,2.04618528161573,0.76
11405.0,1.06309981636927,-0.364248200202534,0.412151843651901,0.461458678920524,87.95
7382.0,1.00729880022728,-1.67917185632207,-0.116553112788182,-1.33179983067251,178.0
14623.0,-0.774381018928816,0.945527383984876,1.37008995128946,1.10419419455668,12.39
9087.0,1.28738544230871,0.159413331356954,0.890238979883441,-0.439338514334026,6.99
14522.0,1.1004348290908,-0.287194879296471,0.242011473601986,2.4584287046662,39.0
2113.0,1.23281220300888,-0.121890382210102,-1.03472714410881,1.73608495326199,1.0
11014.0,0.295121046984648,0.0412987082742437,0.134883589229034,0.946353449000385,15.95
3749.0,1.41385283637164,-0.663176340242859,-1.62159175203309,1.00942727046766,35.49
171.0,-0.36553173374041,1.00693184486761,-0.428693695108919,0.324882083878199,0.89
2200.0,-1.62226063386305,-0.576435974727869,0.540977418558197,0.744113741242001,227.35
312.0,0.230981061551682,-2.00048295034302,0.600645901824975,-0.682574281865427,493.44
14096.0,1.20875420633743,0.145991936006023,1.34131848589045,-0.361542050546248,12.99
5930.0,1.3713926350197,-0.706198025612646,-0.781716853446154,-0.34093958447988,43.99
3763.0,1.33984508497818,-0.649438388697474,-0.784950831539919,-0.35481468431919,73.56
11052.0,-0.690675121195751,1.18540309718295,0.345088552665787,2.20922511457247,0.89
7433.0,-1.52182850360084,1.12063919298563,0.0586068206846838,1.10565461655338,12.94
9058.0,1.29941169345901,0.278806840063511,0.266560679986084,0.780474455364813,9.99
7266.0,-1.68886565873416,1.0842422505019,0.932077357725782,-0.659770844328502,3.06
478.0,-0.98747676408682,1.11817740925387,-0.583883173188284,1.13229836924833,79.0
6428.0,-0.96094621111693,0.864360860417333,0.131434343052032,0.278962262400484,5.36
1083.0,-0.262598220611171,0.116950014896091,-1.70301184197964,0.195354077901681,160.0
10935.0,-0.373660641690905,0.437324059903632,-0.212513059144025,1.9508003449659,9.27
4224.0,-0.942458457488065,1.17557128745216,-0.628498463105239,0.785833511012198,19.99
12283.0,-1.05741869679879,0.386043177412635,-0.592422433664757,0.0395813567673018,3.5
11735.0,1.12795146079297,-0.246237919592113,0.179524729187116,1.95252172782793,44.41
3855.0,1.30940072461922,-1.06954180362072,-1.26519868508154,2.64262247058911,70.65
2429.0,-0.589242276815591,0.811138091596296,-2.36730484097248,0.540895382121585,1.0
4156.0,-0.799323576300252,0.243494904165139,1.71580302558026,0.114191323717315,33.24
10526.0,-2.67010265675998,-0.0006470175543083,-0.519421150870258,1.84011545861784,41.71
2645.0,1.08419353516193,-0.218196646952662,1.00738172802789,-1.12916726126064,79.8
2422.0,1.25700546242873,0.462457898507858,0.679118993111803,0.189723832764677,1.98
2713.0,-1.32464139337342,-0.534618359694865,0.665176206361041,-0.787529895156351,30.9
11019.0,1.44765651855367,-0.662265980256694,-1.62277927357293,0.950672261107809,15.95
5343.0,-0.397761338238636,-0.819495582257185,-1.27765813077816,0.651228215889558,210.0
39.0,-1.33088157532471,0.26754022707339,-0.701232147988771,-0.765047305633999,13.84
2679.0,1.14646902448249,-0.662039319702685,-1.5026139183152,-0.175821794681397,5.0
8315.0,-1.41285636774725,0.43570772312041,1.06172086551359,2.46753422704561,14.84
4387.0,1.14536374493107,0.63951439871479,2.58774999924326,0.147156574405539,46.62
3745.0,-0.873845662407589,0.24403712393208,-1.76742845248038,1.92168225462637,25.74
8878.0,-0.48878140189546,1.26371114541308,0.808333633307098,-0.0273146174055832,5.0
12193.0,1.21988205177645,-0.0227578519057786,0.519576089804882,0.784742751064565,9.9
8467.0,1.04847172811142,-1.26516069190575,-0.212000271456408,0.303468144008544,148.5
8933.0,-2.39900396543203,-1.18211022143353,-2.53129003703812,-0.274456334245071,49.71
11055.0,1.18923920519347,-0.0254846207921471,0.25687174895378,2.56687997797323,15.95
386.0,1.2131358392762,0.462142518341967,1.30113530427983,0.124779977540189,1.0
14508.0,1.18396308393373,-0.073104305895516,0.0776729049672031,2.34688023579587,15.95
1093.0,0.934036220355022,-0.684586884938963,0.460866026028745,0.440464938699583,158.0
12054.0,-0.792693192152675,1.06246657631126,0.602232027196827,1.06311611790395,70.75
5931.0,-3.71578090886387,-3.76987893884851,-0.515670605728258,0.445925455562893,338.0
7689.0,-0.515858768872253,1.19960287961426,-0.233186087495051,1.01519671052201,1.98
3307.0,-1.12768683767787,0.409139507048695,-0.140128879951561,1.05504804708763,39.98
7260.0,1.265377306218,0.365200288453761,0.82297125963285,0.726843592196955,0.89
6536.0,1.2568917413508,0.0817982153312283,0.472521209507454,0.405291275818888,13.31
3047.0,1.2979427762581,-0.548408824518978,-0.726767633266513,0.895660509807907,67.46
14499.0,1.14531849469168,-0.178672962916199,0.218601365603373,2.54034425753174,15.95
1666.0,0.170307787963517,1.93205820170616,1.58643985510569,2.13941036383086,6.79
10374.0,-1.74657140135335,-0.130136668076057,0.0345185046722776,-0.470610303299872,79.2
1608.0,-2.36222831438949,2.10533409286932,-0.993536879474902,0.21800021103374,5.0
9684.0,1.01647261989947,0.508949759859567,2.78594000246277,2.27705762099472,56.84
12145.0,-1.55370041197756,0.94975001571931,0.434848104914435,0.679759187905402,24.88
4103.0,-2.0499461630961,1.6090805944619,-0.58011432312788,2.68311762714719,13.15
1498.0,-0.918129336947467,1.19805632906844,-0.28859737839679,-0.816680968448831,5.0
3222.0,1.23461431586214,0.0852763386927878,0.442101023930704,0.957290347935706,4.49
6975.0,1.0655322066615,-0.960645306136227,-0.656792024104781,-0.0323276049730694,59.0
2921.0,-0.579060921028984,0.739306647788438,-2.07038275999508,-0.675564792589196,1.0
3754.0,-0.241506370487401,-0.115573539719253,-1.06194608674604,0.950980503768963,129.37
6384.0,-0.363442984981244,0.818716934164738,0.391303889116318,0.332772682232359,15.99
3885.0,-0.480711892812096,0.821551586090337,0.459892211405331,0.293693440963349,29.82
994.0,-0.851008153529241,1.31299280328273,-0.151489117388087,0.404718027908438,12.86
3945.0,-1.47658827616212,0.208667264280574,-0.107826115203224,-0.432867972422746,643.33
10988.0,-0.908008582012005,-0.800239556284071,-0.0027301835555932,0.347757055886522,14.95
4431.0,-1.07081991519681,0.45769507284791,0.530320134070526,0.301321057874045,226.0
1240.0,-1.3692640877951,-0.412241241925827,1.51902710009404,0.561427080856972,174.5
2038.0,-1.67810467183349,0.738229836797724,-1.08069231781866,-0.912978104372569,20.0
7587.0,1.12082343789042,0.252105538754573,1.27285225419477,2.31360829520519,30.99
1055.0,-0.637175742238069,1.44875885471702,2.67006434597447,1.56440675143155,10.62
3705.0,1.19174500980359,-0.151588456899896,0.433375367699119,0.639989792349716,9.1
14632.0,-1.31346525053103,-0.409646963511214,1.7942419819242,0.876091802663759,450.83
14463.0,1.32006115864096,-0.307175760973205,-0.279161932281231,1.36235630538233,14.95
14697.0,-0.878612853771945,2.03701214258217,3.07857182070335,0.705213218742291,53.73
8750.0,-3.24936862723494,-0.232552077909904,0.298311211319193,-0.568211626429867,99.99
11073.0,1.18832981351573,-0.115327262879899,0.268922537029983,2.35539079447115,15.95
8237.0,-1.2263787005759,-0.164616434974929,3.81057251082053,-0.468252372053701,182.25
1511.0,1.17486887361738,0.252218199164957,0.692486985643612,0.586917178194716,4.49
7190.0,-1.49717633525242,1.96950339227543,3.02284862098272,2.00723098908992,12.73
1244.0,0.985548288593555,-0.71756099433811,-1.25069899671064,0.248121692948558,160.0
10982.0,1.20763925141328,-0.0418680984928978,0.319571095285223,2.25637417086338,6.15
1188.0,-0.919452822189013,0.582892656259415,0.0809591181708204,0.112899402422097,30.3
3307.0,1.28464074608093,0.710002984309993,2.26176317169316,-1.39155576120163,9.83
708.0,-0.560555867925103,0.971553788032207,-0.317295691101412,1.84893608940632,9.87
3635.0,-0.72708302078798,1.02980927151744,0.714200373442907,0.320815160072197,29.82
10997.0,1.18915313011386,-0.0606351174444192,0.259209571713873,2.48329215636121,15.95
11489.0,1.03985583772422,-0.531322344673023,-0.7617644179579,2.84042214410702,40.54
11022.0,1.18879947779474,-0.0955739227007674,0.263895989299063,2.40104636277707,15.95
741.0,0.944362376346842,-1.73183214085906,-1.17227545448322,1.53865095824481,294.95
10529.0,-3.98449767507726,2.29224192655552,3.55756087345575,1.29902522214653,760.66
1045.0,-1.11984150549688,-0.321771166309947,-0.619303717494122,-1.32598577735418,158.0
2509.0,-0.32175745406452,1.01471219951748,1.20849490656979,-0.292747709192601,25.0
145.0,-2.42041282408364,1.94788538506719,0.983068885733748,-1.2249513176117,6.0
4492.0,0.813420667741313,-0.748425754684381,0.640720017730441,0.937082275738395,200.0
3126.0,1.01715241494702,-0.572347131502707,0.318101024242959,-0.545385500578547,109.63
5520.0,-0.843553735891314,1.08555629417781,1.31599561953243,2.3010839649243,5.26
3418.0,-2.53622953293554,2.24746409883548,-0.952309232586597,1.87948091348406,11.67
4562.0,-1.51086665406406,1.72594468673398,-0.463845180890138,2.02273463603134,4.0
10090.0,-0.888087563229014,-0.0346445539182679,-1.08688537284604,2.15500751924255,20.0
3749.0,1.4283226758285,-0.639265819534912,-1.62767593603294,1.00931996014305,28.0
10991.0,-0.362454172158612,0.475100452978943,-0.891770705583906,1.66882440789467,15.95
9233.0,-0.763635443655484,-0.0076634056960345,3.05668254400699,2.97630992611591,16.93
4258.0,0.862424297193912,-0.286466683294039,1.65483032137036,1.93025206481139,135.92
13946.0,0.264216223859449,-1.40995559953839,1.58703717517014,2.34857531846731,422.55
14107.0,0.0528310080197971,-1.50445688038398,3.31821776704909,1.18022741772653,539.15
3436.0,-1.69825239279421,-0.334381078211497,0.229637174994688,-0.16701388682775,68.02
2815.0,1.24796147774986,0.20703235378191,0.714685762082564,-0.385948010027421,5.38
2918.0,1.31773201522364,-0.113189510014936,-0.855983905144841,-0.393949442384245,1.0
2938.0,-5.15110354169386,2.97707130865173,-0.739685108429557,0.613182133719217,9.81
6027.0,-1.10964044985293,0.692607388187444,0.0986200443975378,2.79133997963126,201.86
3758.0,1.16639257597905,-0.646973897262855,-0.855539866139002,3.13140369366464,27.82
5341.0,1.05522976233649,0.331051257050075,2.95188530862479,0.241644026995153,13.35
387.0,1.24802214625491,0.367820580010508,0.933295335208658,-0.841198374881748,10.0
7575.0,-0.430899530093095,1.19158657166627,1.2256269478074,0.546325760185524,36.0
234.0,-0.602482640725502,0.479088624740384,-1.06981429428812,1.50117861836696,42.81
10944.0,1.29791966303983,-0.0322329293770478,-0.109103282435175,1.27188269168693,15.95
1308.0,-1.37984835151933,0.536719684162909,1.40811124536118,-0.622458120358806,43.8
3636.0,-0.914019597895224,1.43729922150171,1.44651390762134,2.035465178539,7.82
14452.0,1.2279089744032,-0.138112452027818,0.201724723178997,0.349877487725355,15.95
1823.0,-3.07306130448648,1.55473295858606,-0.937443614065527,-0.92592522729139,20.0
13072.0,1.1542362867919,0.0351757587093654,1.55292877215699,0.052418459619759,9.99
4986.0,-2.14952594938238,2.10915890954829,-0.239949846122361,2.50129380212897,8.99
13291.0,1.28868537255371,-0.229337015360094,-0.864359864982442,0.948887172702423,21.73
9834.0,1.10464038282025,-0.0092255234840976,1.10001201583799,0.702412302777488,34.77
5947.0,-2.1426103999288,2.01941635178735,0.66490111053786,1.19130378769445,4.61
14412.0,1.24218482590069,0.234734654238009,0.891550053848603,0.816934441812201,19.9
10211.0,-0.28269667417944,1.12878883593632,0.4149010196902,0.202379552877552,9.99
7384.0,-3.58332662621532,0.980156235516436,0.979258731654275,0.259132896838978,100.0
643.0,-1.74094257417712,0.328032781619751,-1.84399086722678,1.44248466709561,13.99
2131.0,0.981404040036159,-1.97718050501105,-1.28693321305847,-1.19797675828015,313.24
3767.0,1.41741762924393,-0.369116711240033,-0.56832829045444,0.339303867255799,23.0
1968.0,1.31687143058313,-0.0417023012508801,-0.374733042304072,0.705441272733709,1.08
8570.0,1.2842302574401,-0.863518176495322,0.030660590273464,-0.000963271649466,37.1
10972.0,1.18960782595273,-0.0157137964005431,0.253184177675772,2.58903674811224,15.95
9500.0,-1.60790720382571,-1.28773196789084,-1.17811241066043,0.762923270203224,149.95
2785.0,-0.378751627769044,0.584418610340815,-2.21767871946403,0.903113270618303,1.0
23.0,-0.414288810090829,0.905437322625407,1.47347126657189,-0.0121421884961019,33.0
6401.0,-2.34392813694228,0.866964188333019,2.05186425920146,0.62623586903345,54.81
5523.0,-1.31730385486436,0.123519429978811,2.71657148038289,1.20636601974987,0.0
4443.0,-0.718537638296594,0.636315227431089,0.253922373804907,0.648937351500947,72.19
3997.0,-0.708455809858596,0.680718923052267,-1.98208100866994,0.700511194777237,33.95
7600.0,-0.334752096860472,1.05330216327343,0.80445077636391,0.618646247792975,36.0
1084.0,-0.327425985929599,0.377345935925915,-0.821648527537892,-0.399235085739746,229.9
10876.0,1.22273474817009,-0.178985663646277,0.355401508254161,0.272278424098156,4.9
4505.0,-0.435572850380728,1.15248377115811,0.100541771981588,2.71404300381624,5.99
14224.0,-0.821109138385401,1.8382386258686,2.98298694413719,0.616146367185274,53.89
2398.0,-0.58645176703125,0.261360970518021,-0.552966722394512,-0.0202979676175754,185.0
2112.0,1.25508563555351,0.272790098544826,0.70455954571712,-0.256753332406372,1.98
1253.0,-1.67929925255674,-0.509726876145587,-1.94569682410669,1.46423286779992,160.0
344.0,-3.49598374713741,-4.08841987249722,-0.74036273805294,-0.741919716112826,456.71
1574.0,-0.41523910904935,0.210876694007358,-1.73161218802258,-1.46032750111351,69.0
10549.0,1.1792569897754,-0.185881450620526,0.140935527732169,2.17651857249896,29.54
11062.0,0.189997657697604,0.927299252784964,1.45824524077835,0.303396637253547,1.98
3322.0,1.2634064899676,0.109767772963798,1.01684318307881,-0.42855777852072,6.57
2439.0,-0.569350723206112,0.882149623316812,-2.17570190580244,-0.836794571807674,1.0
7315.0,-1.18420170970772,-0.114096161354516,-0.943478548538382,0.534304538349658,179.4
1069.0,0.770361370209299,-0.878471420619687,0.382111655908066,0.168531006579648,224.99
11259.0,1.02389175364224,-0.747217380874311,-1.14253364458682,0.397542042372297,164.86
179.0,-0.431091691864319,0.890751790096124,-0.238246455182136,-0.0093603773592827,27.99
7607.0,-0.292842888840042,1.16848407336876,1.2998316856524,0.564821474687635,11.5
5240.0,1.25686922167442,0.262616027252808,1.27445518008078,-0.852411356171713,13.18
5834.0,-0.929946685484304,1.35839808841624,0.897300602310597,0.656068497142449,1.53
14462.0,1.16155403097622,-0.173853483584802,0.170837923406718,2.37378452946747,14.95
11761.0,1.27346215880478,0.0991301827329298,0.141059330064663,0.794858808168908,9.24
7351.0,-0.89429117128008,0.201823151075358,1.59422667830721,0.450803761969176,64.9
922.0,-2.84293191069741,-1.13890482889732,-0.092841031796747,-0.824800432580327,1.0
860.0,-0.978917793898491,0.297514201568135,1.28269771781771,1.55034701496393,13.27
8937.0,1.18814639210642,-0.0450516418761176,1.06744382971137,0.203031045847915,7.09
11051.0,-0.397535714001215,0.565751710741858,-0.383966457134598,1.15565339770895,14.95
3469.0,-0.0541346807269096,0.851363592583012,0.627681241733368,-1.54299596892595,9.55
3077.0,-0.302520690013682,0.447473606170949,-3.21479928170564,-0.111087964243309,1.0
4123.0,1.13701304434153,0.229228323091915,1.44381738915255,1.85463350997917,4.99
3075.0,-2.19416785136096,0.0772883539818617,1.90373295919285,-1.14499810886982,29.9
12289.0,1.13742912252837,0.509129440899995,2.95363721538678,0.0109410472843913,16.31
13974.0,1.2720217089664,0.366876181964294,0.582228607176009,1.76401175246616,4.49
3011.0,-0.556778548983116,0.897814939929891,-0.249321765492325,0.859883113589111,1.29
7818.0,-1.4430812812663,0.345532684657963,0.010446567561603,0.610730992956562,50.0
209.0,-0.572010633445768,0.374980871055565,-0.954005872315245,0.351181327339534,95.56
14057.0,-0.86630195912063,0.385440863116632,-0.78669932963929,0.268919458257632,6.04
9971.0,-2.86054347541451,4.49893315376817,0.780458949245082,4.2277104774665,0.89
12950.0,1.264608320387,0.106180438922349,0.107412017588456,0.787799446834917,9.54
